"","cluster_id","depth_m","seaTemp","seaSal","seaPH","seaTCO2","seaTA","seaDO","seaChl","seaSi","seaNH4","seaNO3","seaNO2","seaPO3","distanceSho","ta_hucMean","ta_hucMax","ta_hucMin","numberRiv_15km","composite_fw_expose","composite_fw_exp_mo","flowYear_cfs","flowYear_m3s","month","distanceRiv","soilpH_hucMean","soilpH_hucMax","lat","lon","latInteger","year","day","upwell","upwellN","depth_bin","date_only","dataset_id"
"1734","C706",0,20.03,34.38,NA,1928,2245.87,325.576283073578,NA,NA,NA,NA,NA,NA,0.076269937338161,4083.22610899873,13600,144,10,0.225450499446448,0.0582525344481419,43.472,1.2309879296,10,10477.7408598325,70.6794178505094,84,32.6692,-117.2453,33,2012,16,0.167,0.002,0,2012-10-16,27
"1735","C707",0,20.92,34.42,NA,2017.59,2238.79,321.749542826517,NA,NA,NA,NA,NA,NA,0,4083.22610899873,13600,144,6,0.250774293708575,0.0477282564455508,0.763,0.0216057184,10,7254.68783164259,70.6794178505094,84,32.8636,-117.2548,33,2012,16,0.167,0.002,0,2012-10-16,27
"1736","C708",0,21.21,34.25,NA,2006.66,2262.03,322.70012640623,NA,NA,NA,NA,NA,NA,0,4834.5717948718,9600,1,11,0.337595400266181,0.0806923136131947,0.161,0.0045590048,10,125.253778632678,71.001846073107,80,33.4307,-117.6318,33,2012,16,0.167,0.002,0,2012-10-16,27
"1737","C709",0,18.83,34.23,NA,2011.68,2240.475,325.851680204667,NA,NA,NA,NA,NA,NA,1.52042590080932,7759.13020833333,39600,1228.66666666667,17,0.167558702906303,0.0195986825638621,1.41,0.039926688,10,426.458097029767,71.5098210639818,84,34.0114,-118.8179,34,2012,16,0.154,0.001,0,2012-10-16,27
"1738","C71",0,11.53,32.98,NA,2326.4,2217.72,NA,NA,NA,NA,NA,NA,NA,0.408147592915098,1971.75757575758,6400,60,17,1.13642100940055,3.4500294267614,0.273,0.0077304864,2,2210.71047535449,61.4284765489768,84,38.231,-122.978,38,2009,25,0.951,12.978,0,2009-02-25,38
"1739","C710",0,17.5,32.57,NA,2210.56,2260.4,354.481974027147,NA,NA,NA,NA,NA,NA,0.042526010206243,5468.14814814815,22400,3280,9,3.86596523651801,0.354461701225301,94.104,2.6647241472,10,942.389229086099,68.5158976939065,80,34.2743,-119.2987,34,2012,16,0.154,0.001,0,2012-10-16,27
"1740","C711",0,19.81,34.66,NA,2171.04,2262.355,319.550360426094,NA,NA,NA,NA,NA,NA,0.528533731560352,5059.69863731656,36800,471,12,0.295455152424383,0.0325003515742332,1.695,0.047996976,10,1338.1812064657,67.1936659179238,79,34.4063,-119.8432,34,2012,16,0.154,0.001,0,2012-10-16,27
"1741","C712",0,17.68,34.68,NA,1927.4,2241.695,333.416381823135,NA,NA,NA,NA,NA,NA,0,4890.35732323232,30400,711,10,0.571244685195444,0.0916031564182519,9.182,0.2600048576,10,831.651861583081,65.2680631897772,81,35.1412,-120.646,35,2012,16,0.6,0.149,0,2012-10-16,27
"1742","C713",0,17.3,34.43,NA,NA,2367.43,NA,NA,NA,NA,NA,NA,NA,0.622400413411528,1971.75757575758,6400,60,29,1.07166526634127,0.0782192104975146,0.939,0.0265894752,10,528.861526618697,61.4284765489768,84,38.16,-122.9,38,2012,16,0.015,0.051,0,2012-10-16,38
"1743","C714",0,20.77,34.57,NA,1915.6,2239.4,320.217750954681,NA,NA,NA,NA,NA,NA,0,4031.77777777778,7500,28,14,0.616097395902782,0.329868706724758,0.056,0.0015857408,10,106.816390974038,74.7247013323493,81,33.561,-117.8228,34,2012,17,0.148,0.001,0,2012-10-17,27
"1744","C715",0,18.61,34.13,NA,1936.64,2226.235,337.462076832982,NA,NA,NA,NA,NA,NA,0.135581688077273,7759.13020833333,39600,1228.66666666667,3,0.00084645937965583,0.000450974777063328,0.029,0.0008211872,10,2483.64059535399,71.5098210639818,84,33.7409,-118.404,34,2012,17,0.148,0.001,0,2012-10-17,27
"1745","C716",0,11.2,26.55,7.97,1277,1884.205,255.8037769148,NA,NA,NA,NA,NA,NA,0.897868895162204,394,394,394,9,43.5104454756601,31.2760580223975,122.89,3.479851552,10,144.688394860662,48.3251080751399,63,47.6045,-124.3739,48,2012,17,NA,NA,0,2012-10-17,27
"1746","C717",0,12,30.98,8.08,1667.9,2139.56,266.277261064037,NA,NA,NA,NA,NA,NA,0.731580638147458,2204,3600,808,36,1.16390626018036,0.580093603940037,1.761,0.0498658848,10,5135.17832715699,49.9517754744472,70,46.7941,-124.0986,47,2012,18,-0.338,-0.971,0,2012-10-18,27
"1747","C718",0,11,30.42,8.07,1725.9,2108.835,251.478335726185,NA,NA,NA,NA,NA,NA,0,2204,3600,808,9,20.8690852054441,8.54482103197689,9.045,0.256125456,10,526.780731941347,49.9517754744472,70,47.0705,-124.0706,47,2012,18,-0.338,-0.971,0,2012-10-18,27
"1748","C719",0,10.9,29.41,8.07,1669.85,2033.395,253.458416911863,NA,NA,NA,NA,NA,NA,0.045024597784957,2204,3600,808,12,67.458570931276,37.8059542682001,211.972,6.0023687296,10,111.122139271481,49.9517754744472,70,47.2393,-124.2167,47,2012,18,-0.338,-0.971,0,2012-10-18,27
"1749","C72",0,18.22,32.66,NA,2215.13,2356.02,NA,NA,NA,NA,NA,NA,NA,0,1971.75757575758,6400,60,30,1.61490289546417,0.314492195989259,0.603,0.0170750304,6,825.634809995682,61.4284765489768,84,38.105,-122.854,38,2009,12,0.34,2.702,0,2009-06-12,38
"1750","C720",0,8.8,31.89,7.61,1961.39,2177.385,245.527061491559,NA,NA,NA,NA,NA,NA,0,394,394,394,1,0.910874076380329,0.603597158334848,455.492,12.8980758656,10,14160.108625393,48.3251080751399,63,48.1419,-124.428,48,2012,18,NA,NA,0,2012-10-18,27
"1751","C721",15,18.86,33,7.999,NA,2229.9,NA,NA,NA,NA,NA,NA,NA,0.63679513227659,5059.69863731656,36800,471,22,0.0749964630164491,0.00784877111649941,0.146,0.0041342528,10,928.34645482543,67.1936659179238,79,34.4618,-120.29,34,2012,19,0.328,0.001,0,2012-10-19,36
"1752","C722",0,10.8,32.38,8.01,1770.27,2174.35,254.971218603873,NA,NA,NA,NA,NA,NA,0,1540,2820,560,8,19.1578558369621,6.69456453174042,115.438,3.2688347584,10,403.062996998416,56.5577201889125,73,45.1041,-123.9852,45,2012,19,-0.254,-0.774,0,2012-10-19,27
"1753","C723",0,11.7,30.8,8,1665.02,2096.745,255.585272161847,NA,NA,NA,NA,NA,NA,1.39173319829579,1280,1400,1160,9,50.7077546321587,14.3561570997724,8.625,0.2442324,10,125.948688794562,50.3128942108769,65,45.5936,-123.9493,46,2012,19,-0.156,-0.226,0,2012-10-19,27
"1754","C724",0,11.8,31.27,7.95,1668.11,2144.96,246.860041159311,NA,NA,NA,NA,NA,NA,0,1280,1400,1160,3,4.64130211073796,1.83345384137657,589.676,16.6977373568,10,3623.63946012998,50.3128942108769,65,46.0472,-123.9304,46,2012,19,-0.156,-0.226,0,2012-10-19,27
"1755","C725",0,13.4,6.23,NA,NA,1283.98,253.727994926718,NA,NA,NA,NA,NA,NA,2.8748627279315,1280,1400,1160,9,686.88395547739,381.110895492947,266617.329,7549.7495818272,10,10995.1046979551,50.3128942108769,65,46.2427,-123.8863,46,2012,19,-0.156,-0.226,0,2012-10-19,27
"1756","C726",0,12.1,26.55,7.72,1653.14,1977.245,254.621925782241,NA,NA,NA,NA,NA,NA,0.801363294152715,1280,1400,1160,20,677.752431404202,376.000596977644,19.882,0.5629946176,10,1073.42981432391,50.3128942108769,65,46.3462,-124.0637,46,2012,19,-0.156,-0.226,0,2012-10-19,27
"1757","C727",0,12.2,33.16,7.98,2004.32,2219.41,245.619977628523,NA,NA,NA,NA,NA,NA,0.769250691097898,1200,1700,700,4,16.367676602378,3.0942352666349,776.07,21.975818976,10,2428.05928813395,53.5661523752338,70,42.8248,-124.5454,43,2012,20,0.037,0.145,0,2012-10-20,27
"1758","C728",0,11.6,32.85,7.95,1919.01,2210.29,230.798753253825,NA,NA,NA,NA,NA,NA,2.09219602112049,2172.66666666667,3480,0,3,292.778937056037,49.1587433053119,11162.411,316.0837598048,10,1083.61901422828,59.3041790989099,76,43.6601,-124.2076,44,2012,20,-0.263,-1.242,0,2012-10-20,27
"1759","C729",0,11.2,32.15,7.54,1910.64,2156.985,262.161858525121,NA,NA,NA,NA,NA,NA,0.120243403700495,2172.66666666667,3480,0,18,5.3893536751167,1.32813081733393,31.162,0.8824081216,10,764.473970216401,59.3041790989099,76,44.2542,-124.1097,44,2012,20,-0.263,-1.242,0,2012-10-20,27
"1760","C73",0,18.38,33.13,NA,2120.16,2326.61,NA,NA,NA,NA,NA,NA,NA,0,1971.75757575758,6400,60,30,1.16252538262018,0.23593321602964,1.33,0.037661344,6,786.694315481832,61.4284765489768,84,38.118,-122.867,38,2009,12,0.34,2.702,0,2009-06-12,38
"1761","C730",0,10.7,32.91,7.93,1994.69,2193.58,262.897637988945,NA,NA,NA,NA,NA,NA,0.653311772338524,1540,2820,560,12,7.26551341148996,1.98964113775446,22,0.6229696,10,1130.21085944036,56.5577201889125,73,44.8297,-124.0584,45,2012,20,-0.298,-0.861,0,2012-10-20,27
"1762","C731",0,11.4,33.32,8,2085.34,2225.65,244.687987400148,NA,NA,NA,NA,NA,NA,0,1993.06896551724,12000,150,7,42.6043104016841,3.15579613005398,0.101,0.0028599968,10,311.335928939432,53.9248192697967,75,40.6974,-124.2754,41,2012,21,0.144,0.973,0,2012-10-21,27
"1763","C732",0,11,33.42,7.93,2045.97,2202.405,246.151478605789,NA,NA,NA,NA,NA,NA,1.09896647919367,1993.06896551724,12000,150,12,4.63507181214398,0.584212110011737,1.899,0.0537736032,10,487.070630756445,53.9248192697967,75,41.0571,-124.1495,41,2012,21,0.144,0.973,0,2012-10-21,27
"1764","C733",0,11.4,32.79,8.03,1652.25,2234.575,227.832656939572,NA,NA,NA,NA,NA,NA,0,783.998095238095,3880,110.2,7,0.446699330103199,0.0377895733126354,2.555,0.072349424,10,2605.57518069805,53.1843009733119,71,41.727,-124.1521,42,2012,21,0.095,0.399,0,2012-10-21,27
"1765","C734",0,10.9,32.9,7.73,1869.97,2218.845,258.143367919067,NA,NA,NA,NA,NA,NA,0,783.998095238095,3880,110.2,19,137.022274464289,30.3889670467045,2775.317,78.5880964256,10,582.474385496375,53.1843009733119,71,42.042,-124.2644,42,2012,21,0.095,0.399,0,2012-10-21,27
"1766","C735",0,11.7,32.77,7.97,1836.93,2208.675,247.173159079451,NA,NA,NA,NA,NA,NA,1.06354727861311,783.998095238095,3880,110.2,23,22.0086361986343,4.73696180857971,6.304,0.1785091072,10,62.0214012924209,53.1843009733119,71,42.0684,-124.3148,42,2012,21,0.095,0.399,0,2012-10-21,27
"1767","C736",0,11.2,32.92,7.97,1970.82,2210.385,245.949465331439,NA,NA,NA,NA,NA,NA,0.557666874764698,1200,1700,700,5,277.986068137184,66.9204280327037,12016.003,340.2547537504,10,1240.73565046191,53.5661523752338,70,42.4102,-124.4253,42,2012,21,0.095,0.399,0,2012-10-21,27
"1768","C737",0,12.68,33.83,7.949886066,2043.715,2227.23,384.302948046336,NA,NA,NA,NA,NA,NA,1.61777184096588,2468.21052631579,5600,1110,12,0.760439924283217,0.0579342862192907,0,0,10,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2012,22,0.365,1.851,0,2012-10-22,27
"1769","C738",0,11.8,33.5,7.87,2133.22,2230.97,230.984694351478,NA,NA,NA,NA,NA,NA,0.720263616614587,2468.21052631579,5600,1110,10,69.2837717639772,6.87066053203836,2724.378,77.1456669504,10,1118.94052456185,55.6792147676667,74,38.4409,-123.1257,38,2012,22,0.365,1.851,0,2012-10-22,27
"1770","C739",0,11.7,33.01,7.93,2065.84,2232.855,279.54332896658,NA,NA,NA,NA,NA,NA,0,2468.21052631579,5600,1110,19,4.24684724560413,0.333221248615045,2.048,0.0579928064,10,14.1450754167418,55.6792147676667,74,38.5479,-123.2968,39,2012,22,0.382,2.02,0,2012-10-22,27
"1771","C74",0,18.15,33.57,NA,2024.24,2273.81,NA,NA,NA,NA,NA,NA,NA,0,1971.75757575758,6400,60,29,0.945345819168541,0.194637220751483,1.33,0.037661344,6,1720.36243748156,61.4284765489768,84,38.134,-122.878,38,2009,12,0.34,2.702,0,2009-06-12,38
"1772","C740",0,11.6,33.57,7.79,2047.64,2251.365,245.833035385347,NA,NA,NA,NA,NA,NA,0.180748170103906,1652.24,3200,226,22,4.98679183488223,0.414905718574759,5.942,0.1682584256,10,45.2248169416965,53.4812943328349,75,38.8663,-123.655,39,2012,22,0.382,2.02,0,2012-10-22,27
"1773","C741",0,11.4,32.77,7.83,2032.42,2197.45,249.84638580074,NA,NA,NA,NA,NA,NA,1.34290172846368,1652.24,3200,226,22,5.82111879508483,0.456259539254704,0.751,0.0212659168,10,1071.33886807488,53.4812943328349,75,39.2823,-123.8028,39,2012,22,0.382,2.02,0,2012-10-22,27
"1774","C742",0,11.6,33.63,7.94,2146.94,2229.1,258.603401898123,NA,NA,NA,NA,NA,NA,0.460744188349724,1652.24,3200,226,14,1.76083760001175,0.14610187255838,0.461,0.0130540448,10,816.31761037116,53.4812943328349,75,39.5988,-123.7878,40,2012,22,-0.236,-1.905,0,2012-10-22,27
"1775","C743",0,14.7,33.58,8.00832824,2063.11,2306.14,249.1532234,NA,NA,NA,NA,NA,NA,0.159188082376575,1971.75757575758,6400,60,29,1.03603698573736,0.0751026380300907,0.218,0.0061730624,10,872.439695961189,61.4284765489768,84,38.16,-122.91,38,2012,26,1.562,7.569,0,2012-10-26,38
"1776","C744",0,14.5,33.56,7.957888371,2105.82,2300.5,233.3949199,NA,NA,NA,NA,NA,NA,0.622400413411528,1971.75757575758,6400,60,29,1.07166526634127,0.0782192104975146,0.939,0.0265894752,10,528.861526618697,61.4284765489768,84,38.16,-122.9,38,2012,26,1.562,7.569,0,2012-10-26,38
"1777","C745",0,13.2,32.84,8.088950652,1997.7,2214.23,258.48554,NA,NA,NA,NA,NA,NA,1.61783531175596,2468.21052631579,5600,1110,12,0.760439924283217,0.247415182278412,0,0,11,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2012,5,-0.304,-0.964,0,2012-11-05,28
"1778","C746",15,16.4,33.2,8.021,NA,2234.6,NA,NA,NA,NA,NA,NA,NA,0,4480.42391304348,39800,543,5,0.713791964647125,0.0592668263433287,107.538,3.0451320384,11,4497.48928574853,69.8626089002545,80,34.7265,-120.6268,35,2012,7,0.088,0.07,0,2012-11-07,36
"1779","C747",0,13.1,33.29,7.940780922,2120.55,2318.21,186.4372164,NA,NA,NA,NA,NA,NA,0.622400413411528,1971.75757575758,6400,60,29,1.07166526634127,0.403589211282717,0.939,0.0265894752,11,528.861526618697,61.4284765489768,84,38.16,-122.9,38,2012,13,-0.002,-0.014,0,2012-11-13,38
"1780","C748",0,11.6,33.25,8.038412781,2017.1,2207.59,284.5456914,NA,NA,NA,NA,NA,NA,1.61783531175596,2468.21052631579,5600,1110,12,0.760439924283217,0.247415182278412,0,0,11,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2012,15,-0.35,-2.217,0,2012-11-15,28
"1781","C749",0,11.6,33.23,8.010443398,2019.32,2199.3,300.0114472,NA,NA,NA,NA,NA,NA,1.71594232426026,2468.21052631579,5600,1110,12,0.773093149506052,0.254586479605737,0.994,0.0281468992,11,2738.00845330727,55.6792147676667,74,38.3192,-123.0747,38,2012,15,-0.35,-2.217,0,2012-11-15,37
"1782","C75",0,17.97,33.4,NA,2156.25,2256.49,NA,NA,NA,NA,NA,NA,NA,0.420543118149781,1971.75757575758,6400,60,29,0.991859130044898,0.233733822478642,0.093,0.0026334624,6,1043.82951353834,61.4284765489768,84,38.147,-122.892,38,2009,12,0.34,2.702,0,2009-06-12,38
"1783","C750",0,12.7,32.54,7.960716844,2001.8,2196.82,256.4533115,NA,NA,NA,NA,NA,NA,1.61783531175596,2468.21052631579,5600,1110,12,0.760439924283217,0.247415182278412,0,0,11,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2012,20,-0.548,-2.193,0,2012-11-20,28
"1784","C751",0,13.1,32.45,8.110610129,NA,2196.77,265.1061763,NA,NA,NA,NA,NA,NA,1.61783531175596,2468.21052631579,5600,1110,12,0.760439924283217,1.15601428825234,0,0,12,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2012,3,0.044,0.201,0,2012-12-03,28
"1785","C752",0,12.7,29.47,7.691097484,NA,2104.28,165.5028531,NA,NA,NA,NA,NA,NA,0.622400413411528,1971.75757575758,6400,60,29,1.07166526634127,1.4709125091244,0.939,0.0265894752,12,528.861526618697,61.4284765489768,84,38.16,-122.9,38,2012,11,0.7,3.593,0,2012-12-11,38
"1786","C753",0,12.2,29.5,7.99404859,2060.83,2121.95,255.8444793,NA,NA,NA,NA,NA,NA,0.159188082376575,1971.75757575758,6400,60,29,1.03603698573736,1.40516028756594,0.218,0.0061730624,12,872.439695961189,61.4284765489768,84,38.16,-122.91,38,2012,12,0.779,4.25,0,2012-12-12,38
"1787","C754",0,12.5,29.02,7.987265595,2085.92,2104.63,233.8681093,NA,NA,NA,NA,NA,NA,0.622400413411528,1971.75757575758,6400,60,29,1.07166526634127,1.4709125091244,0.939,0.0265894752,12,528.861526618697,61.4284765489768,84,38.16,-122.9,38,2012,12,0.779,4.25,0,2012-12-12,38
"1788","C755",1,14.93,33.15,7.9775,NA,2203.8,NA,NA,NA,NA,NA,NA,NA,0,4480.42391304348,39800,543,5,1.03172657129884,0.156976941328551,107.538,3.0451320384,12,3054.53271377343,69.8626089002545,80,34.7188,-120.6088,35,2012,13,0.957,2.236,0,2012-12-13,36
"1789","C756",0,12.5,33.29,8.098262509,NA,2227.97,275.0363992,NA,NA,NA,NA,NA,NA,1.61783531175596,2468.21052631579,5600,1110,12,0.760439924283217,1.15601428825234,0,0,12,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2012,17,-0.797,-4.194,0,2012-12-17,28
"1790","C757",0,11.2,32.66,7.979169275,NA,2240.36,269.1996338,NA,NA,NA,NA,NA,NA,1.61783531175596,2468.21052631579,5600,1110,12,0.760439924283217,2.46344985361308,0,0,1,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2013,7,2.113,23.439,0,2013-01-07,28
"1791","C758",0,9,30.76,7.811321915,NA,2177.7,199.5682733,NA,NA,NA,NA,NA,NA,0.622400413411528,1971.75757575758,6400,60,29,1.07166526634127,3.70035998781756,0.939,0.0265894752,1,528.861526618697,61.4284765489768,84,38.16,-122.9,38,2013,14,-1.105,-17.4,0,2013-01-14,38
"1792","C759",0,9.6,33.37,7.934396352,NA,2230.86,282.4174944,NA,NA,NA,NA,NA,NA,1.61783531175596,2468.21052631579,5600,1110,12,0.760439924283217,2.46344985361308,0,0,1,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2013,15,-0.216,-3.219,0,2013-01-15,28
"1793","C76",0,17.35,33.87,NA,2141.97,2274.06,NA,NA,NA,NA,NA,NA,NA,0.504794668435546,1971.75757575758,6400,60,29,1.05752566996781,0.259098146543729,1.711,0.0484500448,6,889.572499140555,61.4284765489768,84,38.161,-122.906,38,2009,12,0.34,2.702,0,2009-06-12,38
"1794","C760",10,12.45,33.2,7.952,NA,2241.8,NA,NA,NA,NA,NA,NA,NA,0.931848001801914,5059.69863731656,36800,471,20,0.134153116552251,0.206345894792721,0.599,0.0169617632,1,557.943255903644,67.1936659179238,79,34.465,-120.1196,34,2013,17,0.09,0.879,0,2013-01-17,36
"1795","C761",1,15.4,32.9,7.928,NA,2228.8,NA,NA,NA,NA,NA,NA,NA,0.136892605849487,5059.69863731656,36800,471,22,0.0938040447779251,0.157964669696489,0.422,0.0119496896,1,582.060769768984,67.1936659179238,79,34.4672,-120.2781,34,2013,24,-0.521,-4.124,0,2013-01-24,36
"1796","C762",0,8.9,31.01,8.04544866,NA,2198.52,275.173113,NA,NA,NA,NA,NA,NA,0.159188082376575,1971.75757575758,6400,60,29,1.03603698573736,3.52820084420199,0.218,0.0061730624,1,872.439695961189,61.4284765489768,84,38.16,-122.91,38,2013,24,-0.492,-7.584,0,2013-01-24,38
"1797","C763",0,8.9,30.28,8.04321611,NA,2196.48,267.8751539,NA,NA,NA,NA,NA,NA,0.622400413411528,1971.75757575758,6400,60,29,1.07166526634127,3.70035998781756,0.939,0.0265894752,1,528.861526618697,61.4284765489768,84,38.16,-122.9,38,2013,24,-0.492,-7.584,0,2013-01-24,38
"1798","C764",0,10.6,32.87,8.067029417,NA,2221.16,272.1240736,NA,NA,NA,NA,NA,NA,1.61783531175596,2468.21052631579,5600,1110,12,0.760439924283217,2.46344985361308,0,0,1,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2013,25,-0.149,-2.269,0,2013-01-25,28
"1799","C765",10.8,12.2,33.2,7.95,NA,2236,NA,NA,NA,NA,NA,NA,NA,0.879233333028032,5059.69863731656,36800,471,12,0.158766301961745,0.357673326641817,2.856,0.0808727808,1,1554.08564233631,67.1936659179238,79,34.3932,-119.7301,34,2013,29,2.34,21.122,0,2013-01-29,36
"1800","C766",0,9.8,33.68,7.879627613,NA,2238.74,282.3528495,NA,NA,NA,NA,NA,NA,1.61783531175596,2468.21052631579,5600,1110,12,0.760439924283217,2.36873264923158,0,0,2,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2013,1,-0.072,-1.183,0,2013-02-01,28
"1801","C767",0,9.6,33.61,7.903097121,NA,2237.4,286.2302851,NA,NA,NA,NA,NA,NA,1.61783531175596,2468.21052631579,5600,1110,12,0.760439924283217,2.36873264923158,0,0,2,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2013,7,-0.084,-1.406,0,2013-02-07,28
"1802","C768",1,12.42,33.05,7.982,NA,2208.15,NA,NA,NA,NA,NA,NA,NA,0,4480.42391304348,39800,543,5,1.03172657129884,4.74054694607918,107.538,3.0451320384,2,3054.53271377343,69.8626089002545,80,34.7188,-120.6088,35,2013,8,2.129,26.349,0,2013-02-08,36
"1803","C769",1,13.495,33.1,7.959,NA,2237.6,NA,NA,NA,NA,NA,NA,NA,0.136892605849487,5059.69863731656,36800,471,22,0.0938040447779251,0.350889240577893,0.422,0.0119496896,2,582.060769768984,67.1936659179238,79,34.4672,-120.2781,34,2013,11,0.468,4.993,0,2013-02-11,36
"1804","C77",0,16.04,33.89,NA,2213.89,2289.74,NA,NA,NA,NA,NA,NA,NA,0.611142205702721,1971.75757575758,6400,60,27,1.11550647821773,0.272492851774986,0.137,0.0038794016,6,694.121962107819,61.4284765489768,84,38.176,-122.919,38,2009,12,0.34,2.702,0,2009-06-12,38
"1805","C770",0,9.5,33.53,7.987555638,NA,2227.88,287.4358697,NA,NA,NA,NA,NA,NA,1.61783531175596,2468.21052631579,5600,1110,12,0.760439924283217,2.36873264923158,0,0,2,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2013,14,0.159,2.79,0,2013-02-14,28
"1806","C771",0,9,33.83,7.95404149,NA,2246.04,297.769126,NA,NA,NA,NA,NA,NA,1.61783531175596,2468.21052631579,5600,1110,12,0.760439924283217,2.36873264923158,0,0,2,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2013,21,2.887,55.842,0,2013-02-21,28
"1807","C772",2,9.6,32.88,8.03505857,NA,2275.61,244.4558614,NA,NA,NA,NA,NA,NA,0.159188082376575,1971.75757575758,6400,60,29,1.03603698573736,3.50352680690104,0.218,0.0061730624,2,872.439695961189,61.4284765489768,84,38.16,-122.91,38,2013,22,1.714,34.121,0,2013-02-22,38
"1808","C773",2,9.8,32.36,8.029774902,NA,2273.49,284.7170351,NA,NA,NA,NA,NA,NA,0.622400413411528,1971.75757575758,6400,60,29,1.07166526634127,3.66653900387518,0.939,0.0265894752,2,528.861526618697,61.4284765489768,84,38.16,-122.9,38,2013,22,1.714,34.121,0,2013-02-22,38
"1809","C774",1,16.125,33.2,7.948,NA,2239.25,NA,NA,NA,NA,NA,NA,NA,0.136892605849487,5059.69863731656,36800,471,22,0.0938040447779251,0.350889240577893,0.422,0.0119496896,2,582.060769768984,67.1936659179238,79,34.4672,-120.2781,34,2013,25,0.116,1.318,0,2013-02-25,36
"1810","C775",2,9.9,32.65,8.123295618,NA,2287.55,254.3160705,NA,NA,NA,NA,NA,NA,0.622400413411528,1971.75757575758,6400,60,29,1.07166526634127,3.66653900387518,0.939,0.0265894752,2,528.861526618697,61.4284765489768,84,38.16,-122.9,38,2013,25,1.583,32.881,0,2013-02-25,38
"1811","C776",1,14.915,33.25,7.872,NA,2227.95,NA,NA,NA,NA,NA,NA,NA,0,4480.42391304348,39800,543,5,1.03172657129884,4.74054694607918,107.538,3.0451320384,2,3054.53271377343,69.8626089002545,80,34.7188,-120.6088,35,2013,26,0.442,6.852,0,2013-02-26,36
"1812","C777",0,8.9,33.6,NA,NA,2242.51,291.2813343,NA,NA,NA,NA,NA,NA,1.61783531175596,2468.21052631579,5600,1110,12,0.760439924283217,2.36873264923158,0,0,2,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2013,28,-0.036,-0.764,0,2013-02-28,28
"1813","C778",0,9.2,33.63,NA,NA,2245.28,287.4123586,NA,NA,NA,NA,NA,NA,1.61783531175596,2468.21052631579,5600,1110,12,0.760439924283217,1.82394690047293,0,0,3,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2013,7,-0.442,-9.227,0,2013-03-07,28
"1814","C779",0,9.4,33.62,7.965801284,NA,2243.05,299.6018865,NA,NA,NA,NA,NA,NA,1.61783531175596,2468.21052631579,5600,1110,12,0.760439924283217,1.82394690047293,0,0,3,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2013,14,0.389,7.78,0,2013-03-14,28
"1815","C78",0,14.78,33.9,NA,2242.8,2287.53,NA,NA,NA,NA,NA,NA,NA,0.648440566430807,1971.75757575758,6400,60,24,1.40893959183806,0.359815852132001,0.232,0.0065694976,6,1413.48851631531,61.4284765489768,84,38.191,-122.933,38,2009,12,0.34,2.702,0,2009-06-12,38
"1816","C780",2,12.2,32.64,8.200672158,NA,2318.51,234.7101964,NA,NA,NA,NA,NA,NA,0.622400413411528,1971.75757575758,6400,60,29,1.07166526634127,2.50093350969095,0.939,0.0265894752,3,528.861526618697,61.4284765489768,84,38.16,-122.9,38,2013,21,-0.275,-5.419,0,2013-03-21,38
"1817","C781",0,8.9,33.87,7.902765956,NA,2254.57,298.6511925,NA,NA,NA,NA,NA,NA,1.61783531175596,2468.21052631579,5600,1110,12,0.760439924283217,1.82394690047293,0,0,3,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2013,21,-0.275,-5.419,0,2013-03-21,28
"1818","C782",2,11,32.65,NA,NA,2319.74,244.8077285,NA,NA,NA,NA,NA,NA,0.159188082376575,1971.75757575758,6400,60,29,1.03603698573736,2.41090197932508,0.218,0.0061730624,3,872.439695961189,61.4284765489768,84,38.16,-122.91,38,2013,22,3.681,72.423,0,2013-03-22,38
"1819","C783",2,11,32.28,NA,NA,2325.9,242.4959725,NA,NA,NA,NA,NA,NA,0.622400413411528,1971.75757575758,6400,60,29,1.07166526634127,2.50093350969095,0.939,0.0265894752,3,528.861526618697,61.4284765489768,84,38.16,-122.9,38,2013,22,3.681,72.423,0,2013-03-22,38
"1820","C784",15,13.1,33.2,8.101,NA,2247.3,NA,NA,NA,NA,NA,NA,NA,0.63679513227659,5059.69863731656,36800,471,22,0.0749964630164491,0.285879086098859,0.146,0.0041342528,3,928.34645482543,67.1936659179238,79,34.4618,-120.29,34,2013,26,0.643,8.714,0,2013-03-26,36
